updatedTime,weatherId,weatherMain,temp,feels_like,temp_min,temp_max,humidity,visibility,windSpeed,windDeg,sunrise,sunset
1679412347,500,Rain,285.19,284.43,284.24,285.69,76,10000,7.72,200,1679379966,1679423912
1679414064,501,Rain,284.95,284.25,283.7,285.4,79,10000,8.23,200,1679379965,1679423910
1679416013,501,Rain,284.44,283.77,283.54,285.16,82,10000,7.72,200,1679379965,1679423910
1679417622,500,Rain,284.37,283.74,283.54,284.85,84,10000,7.72,190,1679379965,1679423910
1679419639,500,Rain,284.17,283.52,283.52,284.83,84,10000,8.75,200,1679379966,1679423912
1679421252,500,Rain,284.4,283.77,283.68,284.83,84,10000,8.75,200,1679379966,1679423912
1679423403,501,Rain,284.4,283.8,283.68,284.83,85,10000,10.29,190,1679379966,1679423912
1679424724,500,Rain,284.61,284,284.26,284.85,84,10000,7.2,180,1679379965,1679423910
1679427003,501,Rain,284.91,284.33,284.24,285.38,84,10000,11.83,200,1679379966,1679423912
1679428317,500,Rain,284.91,284.33,284.44,285.38,84,10000,11.83,200,1679379966,1679423912
1679430242,500,Rain,285.12,284.57,284.52,285.58,84,10000,11.32,200,1679379966,1679423912
1679432179,501,Rain,285.12,284.57,284.52,285.58,84,10000,11.32,200,1679379966,1679423912
1679434027,500,Rain,285.26,284.72,284.52,285.94,84,10000,9.77,200,1679379966,1679423912
1679435416,501,Rain,285.34,284.78,284.68,285.69,83,10000,9.77,200,1679379966,1679423912
1679437396,500,Rain,285.01,284.44,284.52,285.38,84,10000,11.32,210,1679379966,1679423912
1679439292,501,Rain,285.26,284.75,284.52,285.94,85,10000,11.32,210,1679379966,1679423912
1679441402,501,Rain,285.26,284.77,284.52,285.94,86,10000,10.29,210,1679379966,1679423912
1679443184,501,Rain,285.29,284.75,284.7,285.6,84,10000,10.29,210,1679379965,1679423910
1679444438,501,Rain,285.27,284.73,284.68,285.58,84,10000,8.75,200,1679466220,1679510420
1679446685,803,Clouds,285.33,284.77,284.52,285.94,83,10000,8.75,200,1679466220,1679510420
1679448317,803,Clouds,284.57,283.78,283.69,285.52,77,10000,13.38,240,1679466220,1679510420
1679450230,803,Clouds,283.14,279.4,282.77,283.52,72,10000,9.77,240,1679466220,1679510420
1679452148,802,Clouds,282.27,277.72,281.68,282.6,69,10000,12.35,240,1679466220,1679510420
1679453618,802,Clouds,281.86,277.17,281.52,282.25,68,10000,12.35,240,1679466220,1679510420
1679455349,802,Clouds,281.42,277.96,281.11,281.69,70,10000,6.69,240,1679466220,1679510420
1679457260,802,Clouds,280.78,275.82,280.52,281.14,71,10000,11.83,230,1679466220,1679510420
1679459164,801,Clouds,280.55,276.23,279.7,281.16,70,10000,8.75,220,1679466219,1679510419
1679461157,801,Clouds,280.47,276.13,279.68,281.14,70,10000,8.75,220,1679466220,1679510420
1679462690,801,Clouds,280,275.38,279.05,280.93,73,10000,9.26,220,1679466219,1679510419
1679464686,802,Clouds,280.02,275.4,279.03,280.58,74,10000,9.26,220,1679466220,1679510420
1679466139,801,Clouds,279.93,275.42,279,280.55,73,10000,8.75,210,1679466221,1679510422
1679467855,801,Clouds,280.53,276.21,279.03,281.14,71,10000,8.75,210,1679466220,1679510420
1679470100,801,Clouds,280.7,276.43,279.7,281.16,70,10000,8.75,210,1679466219,1679510419
1679471540,801,Clouds,281.08,276.93,279.64,281.66,70,10000,8.75,210,1679466221,1679510422
1679473659,801,Clouds,281.78,277.72,280.7,282.27,69,10000,9.26,210,1679466219,1679510419
1679475199,800,Clear,282.22,278.42,281.25,282.91,69,10000,8.75,210,1679466220,1679510420
1679476866,800,Clear,283.01,279.34,281.7,283.94,65,10000,9.26,210,1679466219,1679510419
1679478786,803,Clouds,283.3,282.07,282.38,284.05,65,10000,9.26,210,1679466219,1679510419
1679480411,803,Clouds,283.51,282.35,282.38,284.49,67,10000,10.29,210,1679466219,1679510419
1679482717,803,Clouds,284.41,283.34,283.52,285.03,67,10000,10.29,210,1679466220,1679510420
1679484602,801,Clouds,284.42,283.35,283.47,285.03,67,10000,10.29,210,1679466220,1679510420
1679485968,802,Clouds,284.34,283.24,283.68,284.52,66,10000,8.75,210,1679466220,1679510420
1679488086,803,Clouds,284.34,283.13,284.03,284.68,62,10000,9.26,210,1679466220,1679510420
1679489657,802,Clouds,285.4,284.35,284.03,286.25,64,10000,10.29,210,1679466220,1679510420
1679491728,802,Clouds,286.24,285.15,284.68,286.69,59,10000,9.77,210,1679466220,1679510420
1679492883,801,Clouds,286.23,285.13,285.14,286.8,59,10000,8.75,210,1679466220,1679510420
1679494741,802,Clouds,286.01,284.89,284.8,286.8,59,10000,10.8,200,1679466220,1679510420
1679497075,803,Clouds,285.94,284.87,283.7,286.71,61,10000,8.75,200,1679466219,1679510419
1679498978,803,Clouds,284.93,283.99,283.68,285.58,70,10000,9.26,200,1679466220,1679510420
1679500306,802,Clouds,285.05,284.1,283.7,285.6,69,10000,10.29,190,1679466219,1679510419
1679502251,803,Clouds,285.03,284,283.71,285.6,66,10000,10.29,210,1679466219,1679510419
1679503897,803,Clouds,284.75,283.77,283.68,285.38,69,10000,11.32,210,1679466220,1679510420
1679505811,803,Clouds,284.42,283.4,283.15,284.85,69,10000,8.75,190,1679466219,1679510419
1679507747,803,Clouds,283.95,282.94,283.15,284.29,71,10000,8.23,190,1679466219,1679510419
1679509721,521,Rain,283.6,282.63,282.58,284.03,74,10000,8.23,210,1679466220,1679510420
1679511313,802,Clouds,283.27,282.35,282.52,283.72,77,10000,8.23,210,1679466220,1679510420
1679513402,802,Clouds,282.65,279.25,281.68,283.16,79,10000,7.72,210,1679466220,1679510420
1679514644,803,Clouds,282.09,278.52,280.94,282.91,80,10000,7.72,210,1679466220,1679510420
1679516962,803,Clouds,281.8,278.29,280.52,282.8,81,10000,7.2,220,1679466220,1679510420
1679518569,801,Clouds,281.64,278.09,280.54,282.27,80,10000,7.2,220,1679466219,1679510419
1679520272,802,Clouds,281.52,277.26,280.68,282.25,77,10000,9.77,220,1679466220,1679510420
1679522174,803,Clouds,281.2,276.83,280.52,281.69,77,10000,9.77,220,1679466220,1679510420
1679524115,803,Clouds,281.09,276.94,280.57,281.51,76,10000,8.75,220,1679466219,1679510419
1679525427,802,Clouds,280.8,276.56,280.54,281.16,77,10000,8.75,220,1679466219,1679510419
1679527687,801,Clouds,280.79,277.16,280.52,281.14,76,10000,6.69,230,1679466220,1679510420
1679529479,801,Clouds,280.54,277.02,279.52,281.14,77,10000,6.17,220,1679466220,1679510420
1679530964,501,Rain,281.2,277.37,280.52,281.69,75,10000,7.72,210,1679552474,1679596929
1679533202,803,Clouds,281.19,277.35,280.52,281.69,75,10000,7.72,210,1679552474,1679596929
1679534548,520,Rain,281.15,277.16,280.48,281.66,76,10000,8.23,200,1679552474,1679596929
1679536751,520,Rain,280.73,276.61,280.52,280.94,80,10000,8.23,200,1679552474,1679596929
1679538085,520,Rain,280.34,275.82,279.68,281.47,84,10000,9.26,220,1679552474,1679596929
1679540003,803,Clouds,280.21,275.65,279.54,281.49,86,9000,9.26,220,1679552472,1679596928
1679541702,520,Rain,280.77,277.13,279.52,281.49,86,10000,6.69,210,1679552474,1679596929
1679543905,803,Clouds,280.7,277.04,280.38,280.96,85,10000,6.69,210,1679552472,1679596928
1679545231,803,Clouds,280.57,276.88,280,281.47,84,10000,6.69,200,1679552474,1679596929
1679547485,803,Clouds,281.04,277.48,280.54,281.71,83,10000,6.69,200,1679552472,1679596928
1679549286,801,Clouds,281.09,277.22,280.52,281.69,83,10000,7.72,210,1679552474,1679596929
1679550705,801,Clouds,281.11,277.25,280.54,281.71,82,10000,7.72,210,1679552472,1679596928
1679552815,803,Clouds,281.09,277.08,280.52,281.69,81,10000,8.23,210,1679552474,1679596929
1679554339,802,Clouds,281.15,277.16,280.48,281.66,81,10000,8.23,210,1679552475,1679596930
1679556592,801,Clouds,281.52,277.38,280.52,282.25,81,10000,9.26,210,1679552474,1679596929
1679558182,801,Clouds,282,278.01,280.7,282.62,80,10000,9.26,210,1679552472,1679596928
1679559770,801,Clouds,282.74,279.99,282.02,283.16,78,10000,5.66,190,1679552474,1679596929
1679561718,801,Clouds,283.25,282.3,282.54,283.94,76,10000,9.77,210,1679552472,1679596928
1679563375,801,Clouds,284.03,283.08,282.7,284.6,73,10000,10.29,210,1679552472,1679596928
1679565487,801,Clouds,284.44,283.5,283.68,285.14,72,10000,10.29,210,1679552474,1679596929
1679566881,802,Clouds,284.95,283.99,283.68,285.69,69,10000,10.29,210,1679552474,1679596929
1679568904,801,Clouds,285.4,284.46,284.03,286.25,68,10000,9.77,210,1679552474,1679596929
1679570406,802,Clouds,285.81,284.88,284.03,286.8,67,10000,9.26,220,1679552474,1679596929
1679572487,803,Clouds,286.19,285.27,284.68,287.36,66,10000,10.8,220,1679552474,1679596929
1679574004,802,Clouds,285.72,284.83,283.68,286.8,69,10000,8.75,220,1679552474,1679596929
1679575992,802,Clouds,286.23,285.32,284.52,286.8,66,10000,10.8,210,1679552474,1679596929
1679577929,803,Clouds,286.56,285.68,284.8,287.36,66,10000,9.77,210,1679552474,1679596929
1679579551,803,Clouds,286.49,285.55,285.36,287.25,64,10000,11.32,210,1679552474,1679596929
1679581499,803,Clouds,286.81,285.82,286.25,287.36,61,10000,10.8,210,1679552474,1679596929
1679583469,802,Clouds,286.71,285.71,285.36,287.25,61,10000,12.86,210,1679552474,1679596929
1679585401,802,Clouds,286.54,285.53,284.68,287.36,61,10000,11.83,210,1679552474,1679596929
1679586677,803,Clouds,286.5,285.46,285.54,287.27,60,10000,10.28,200,1679552472,1679596928
1679588576,803,Clouds,285.27,284.37,282.68,286.8,70,10000,6.17,230,1679552474,1679596929
1679590512,802,Clouds,285.17,284.26,283.54,286.16,70,10000,8.75,210,1679552472,1679596928
1679592406,803,Clouds,284.65,283.74,282.68,285.58,72,10000,7.2,220,1679552474,1679596929
1679594143,803,Clouds,284.22,283.29,282.58,284.83,73,10000,7.2,220,1679552474,1679596929
1679596064,802,Clouds,283.89,282.9,282.58,284.47,72,10000,7.72,180,1679552474,1679596929
1679597776,801,Clouds,283.25,282.25,282.36,283.92,74,10000,7.72,200,1679552474,1679596929
1679599511,521,Rain,283.17,282.19,282.38,283.94,75,10000,7.72,180,1679552472,1679596928
1679601283,803,Clouds,282.22,278.69,280.14,283.36,79,7000,7.72,220,1679552474,1679596929
1679602939,803,Clouds,281.83,277.13,280.11,282.77,77,10000,12.35,220,1679552475,1679596930
1679604655,802,Clouds,281.17,276.24,280.16,281.71,75,10000,12.35,220,1679552472,1679596928
1679606730,801,Clouds,281.07,276.87,280.14,281.69,74,10000,8.94,232,1679552474,1679596929
1679608543,801,Clouds,280.98,276.8,280.14,281.69,75,10000,8.75,210,1679552474,1679596929
1679610561,801,Clouds,280.79,276.17,279.7,281.71,75,10000,10.29,210,1679552472,1679596928
1679611819,801,Clouds,280.69,276.04,279.68,281.25,75,10000,10.29,210,1679552474,1679596929
1679613772,500,Rain,280.71,276.73,280.14,281.14,75,10000,7.72,230,1679552474,1679596929
1679615425,500,Rain,280.43,275.81,279.03,281.47,75,10000,9.77,220,1679552474,1679596929
1679617348,801,Clouds,280.78,276.4,279.68,281.69,74,10000,9.26,210,1679638727,1679683437
1679619293,803,Clouds,280.89,276.55,279.7,282.04,75,10000,9.26,210,1679638726,1679683436
1679620939,500,Rain,280.94,276.49,279.64,281.99,74,10000,9.77,220,1679638728,1679683439
1679622928,501,Rain,281.06,276.65,279.68,281.8,75,10000,9.77,220,1679638727,1679683437
1679624742,803,Clouds,281.42,277.25,280.68,281.8,76,10000,9.26,210,1679638727,1679683437
1679626681,803,Clouds,281.46,277.86,281.11,281.8,74,10000,7.2,220,1679638727,1679683437
1679628602,803,Clouds,281.07,276.78,280.14,282.02,76,10000,9.26,220,1679638727,1679683437
1679630285,803,Clouds,281.14,276.88,280.14,282.02,76,10000,9.26,220,1679638727,1679683437
1679631781,500,Rain,281.27,276.81,280.14,282.02,75,10000,10.29,220,1679638727,1679683437
1679633998,803,Clouds,281.72,278.19,281.27,282.07,74,10000,7.2,220,1679638726,1679683436
1679635802,803,Clouds,281.79,277.5,281.25,282.58,74,10000,10.29,210,1679638727,1679683437
1679637252,803,Clouds,281.79,277.5,281.25,282.25,74,10000,10.29,210,1679638727,1679683437
1679639404,803,Clouds,281.79,277.61,281.25,282.58,75,10000,9.77,220,1679638727,1679683437
1679641076,803,Clouds,281.79,277.61,281.25,282.58,75,10000,9.77,220,1679638727,1679683437
1679642667,803,Clouds,282.09,278.01,281.54,282.62,76,10000,9.77,220,1679638726,1679683436
1679644574,803,Clouds,282.19,278.14,281.54,282.82,76,10000,9.77,220,1679638726,1679683436
1679646517,802,Clouds,282.58,279.61,282.24,283.15,74,10000,6.17,200,1679638726,1679683436
1679647929,802,Clouds,283.13,279.5,282.36,283.92,73,10000,9.26,210,1679638727,1679683437
1679650106,802,Clouds,283.88,282.86,283.47,284.27,71,10000,9.77,210,1679638727,1679683437
1679651699,803,Clouds,284.17,283.1,283.47,285.03,68,10000,10.8,220,1679638727,1679683437
1679653706,803,Clouds,284.87,283.79,283.47,285.58,65,10000,10.8,220,1679638727,1679683437
1679655074,803,Clouds,285.15,284.1,284.03,285.69,65,10000,11.32,220,1679638727,1679683437
1679656940,803,Clouds,285.11,284.03,284,285.64,64,10000,10.29,210,1679638728,1679683439
1679658954,802,Clouds,284.91,283.92,284.03,285.69,68,10000,10.8,210,1679638727,1679683437
1679660982,802,Clouds,286.03,285.04,284.8,286.8,64,10000,11.83,220,1679638727,1679683437
1679662722,802,Clouds,286.4,285.35,285.36,286.8,60,10000,12.35,210,1679638727,1679683437
1679664139,801,Clouds,285.83,284.8,285.48,286.22,63,10000,9.26,220,1679638728,1679683439
1679665882,520,Rain,285.45,284.41,285,285.91,64,10000,11.83,230,1679638727,1679683437
1679668127,803,Clouds,283.63,282.72,281.7,285.38,76,4500,10.8,230,1679638726,1679683436
1679669735,803,Clouds,282.61,278.18,282.05,283.69,83,9000,12.35,220,1679638727,1679683437
1679671417,802,Clouds,283.94,283.03,283.13,284.27,75,9000,11.32,220,1679638727,1679683437
1679673325,802,Clouds,283.15,278.74,282.52,283.72,80,10000,13.38,230,1679638727,1679683437
1679675205,802,Clouds,283.24,282.32,282.02,283.72,77,10000,11.83,230,1679638727,1679683437
1679677195,803,Clouds,283.12,278.61,282.04,283.54,75,10000,13.89,230,1679638726,1679683436
1679678605,803,Clouds,282.74,278.36,282.02,283.16,75,10000,12.35,230,1679638727,1679683437
1679680685,802,Clouds,282.24,277.68,281.47,282.68,76,10000,12.35,230,1679638727,1679683437
1679682496,803,Clouds,281.83,277.13,281.13,282.54,77,10000,12.35,230,1679638726,1679683436
1679684151,803,Clouds,281.67,276.91,281.13,282.07,78,10000,12.35,230,1679638726,1679683436
1679686072,801,Clouds,281.63,276.86,281.49,281.82,79,10000,12.35,230,1679638726,1679683436
1679687982,802,Clouds,281.46,276.63,281.13,281.71,81,10000,12.35,230,1679638726,1679683436
1679689354,802,Clouds,281.42,277.96,281.11,281.69,83,10000,6.69,240,1679638727,1679683437
1679691498,803,Clouds,281.58,277.33,280.7,282.07,84,10000,9.77,230,1679638726,1679683436
1679693191,803,Clouds,281.65,277.31,281.11,282.05,81,10000,10.29,240,1679638727,1679683437
1679695203,803,Clouds,281.61,277.26,281.47,281.8,81,10000,10.29,240,1679638727,1679683437
1679696716,803,Clouds,281.61,277.26,281.47,281.8,81,10000,10.29,240,1679638727,1679683437
1679698624,803,Clouds,281.59,277.23,281.46,281.79,82,10000,10.29,240,1679638726,1679683437
1679700606,803,Clouds,281.51,277.24,281.11,282.02,85,10000,9.77,240,1679638727,1679683437
1679702248,803,Clouds,281.61,277.37,281.47,281.8,84,10000,9.77,240,1679638727,1679683437
1679703757,803,Clouds,281.35,277.42,280.68,282.02,84,10000,8.23,260,1679724981,1679769946
1679705571,803,Clouds,281.5,277.48,281.11,281.8,85,10000,8.75,260,1679724981,1679769946
1679707384,803,Clouds,281.28,277.19,280.64,281.77,87,10000,8.75,240,1679724981,1679769946
1679709289,803,Clouds,281.06,276.9,280.57,281.54,86,10000,8.75,240,1679724980,1679769945
1679710919,802,Clouds,280.92,276.72,280.54,281.49,87,10000,8.75,240,1679724980,1679769945
1679713086,802,Clouds,280.77,276.52,280.14,281.47,88,10000,8.75,240,1679724981,1679769946
1679714753,802,Clouds,280.65,276.36,279.7,281.49,87,10000,8.75,240,1679724980,1679769945
1679716339,802,Clouds,280.49,276.16,279.64,281.44,87,10000,8.75,260,1679724982,1679769947
1679718279,802,Clouds,280.34,276.1,279.68,280.69,86,10000,8.23,260,1679724981,1679769946
1679720192,802,Clouds,280.05,275.73,279.03,281.47,88,10000,8.23,240,1679724981,1679769946
1679721798,802,Clouds,280.32,276.08,279.03,282.02,86,10000,8.23,240,1679724981,1679769946
1679723542,803,Clouds,280.38,276.16,279,281.99,88,10000,8.23,240,1679724982,1679769947
1679725674,803,Clouds,280.51,276.63,279.05,282.04,89,10000,7.2,240,1679724980,1679769945
1679727575,803,Clouds,280.87,277.1,280.16,282.04,87,10000,7.2,240,1679724980,1679769945
1679728849,803,Clouds,281.23,277.12,280.16,282.04,87,10000,8.75,240,1679724980,1679769945
1679731008,803,Clouds,281.6,277.61,281.11,282.05,86,10000,8.75,240,1679724981,1679769946
1679732650,803,Clouds,281.87,278.24,281.27,282.6,85,10000,7.72,270,1679724980,1679769945
1679734591,803,Clouds,282.23,278.7,281.25,282.91,84,10000,7.72,250,1679724981,1679769946
1679736496,803,Clouds,282.83,279.48,282.38,283.49,80,10000,7.72,260,1679724980,1679769945
1679738172,803,Clouds,282.85,279.54,282.36,283.47,79,10000,7.6,260,1679724981,1679769946
1679739739,803,Clouds,283.83,282.89,283.48,284.55,74,10000,8.23,250,1679724982,1679769947
1679741540,803,Clouds,284.24,283.26,283.44,285.11,71,10000,8.23,250,1679724982,1679769947
1679743216,803,Clouds,284.6,283.63,283.47,286.25,70,10000,7.2,260,1679724981,1679769946
1679745118,803,Clouds,283.91,283,283.68,284.58,75,10000,7.2,270,1679724981,1679769946
1679747402,803,Clouds,284.85,283.9,284.03,285.14,70,10000,5.66,260,1679724981,1679769946
1679748635,803,Clouds,285.37,284.4,284.7,285.96,67,10000,5.66,260,1679724980,1679769945
1679750539,802,Clouds,284.75,283.82,284.4,285.48,71,10000,5.14,240,1679724982,1679769947
1679752802,520,Rain,285.16,284.27,284.03,286.66,71,10000,5.14,250,1679724981,1679769946
1679754140,802,Clouds,285.81,284.83,285.11,286.66,65,10000,6.17,250,1679724982,1679769947
1679756404,803,Clouds,284.47,283.59,283.16,285.91,74,10000,6.17,250,1679724981,1679769946
1679758094,802,Clouds,284.06,283.3,282.68,286.47,80,10000,3.6,260,1679724981,1679769946
1679759980,803,Clouds,283.99,283.17,282.68,284.52,78,10000,3.09,230,1679724981,1679769946
1679761382,803,Clouds,284.29,283.5,283.68,285.36,78,10000,3.09,220,1679724981,1679769946
1679763262,802,Clouds,285.12,284.3,283.68,286.14,74,10000,3.09,220,1679724981,1679769946
1679765135,803,Clouds,285.09,284.17,284.03,285.94,70,10000,2.57,210,1679724981,1679769946
1679766684,803,Clouds,284.95,284.04,284.27,285.69,71,10000,2.57,190,1679724981,1679769946
1679768791,803,Clouds,284.36,283.47,283.52,285.14,74,10000,2.57,130,1679724981,1679769946
1679770773,803,Clouds,283.69,282.78,282.54,283.94,76,10000,2.57,100,1679724980,1679769945
1679771997,803,Clouds,282.38,281.4,280.14,283.72,79,10000,2.06,110,1679724981,1679769946
1679774283,803,Clouds,282.4,281.04,281.49,283.18,78,10000,2.57,100,1679724980,1679769945
1679776088,803,Clouds,280.96,279.33,280.14,281.69,84,10000,2.57,100,1679724981,1679769946
1679777506,803,Clouds,280.66,278.97,280.16,281.16,84,10000,2.57,100,1679724980,1679769945
1679779630,803,Clouds,280.43,279.65,279.03,282.05,84,10000,1.54,0,1679724981,1679769946
1679781193,802,Clouds,279.62,278.17,277.36,282.05,86,10000,2.06,110,1679724981,1679769946
1679783280,800,Clear,280.03,278.22,278.91,281.51,85,10000,2.57,90,1679724980,1679769945
1679785180,802,Clouds,279.27,277.32,277.38,281.51,90,10000,2.57,100,1679724980,1679769945
1679786469,802,Clouds,279.53,277.25,278.33,281.49,88,10000,3.09,90,1679724981,1679769946
1679788689,803,Clouds,279.33,277.01,277.38,280.96,91,6000,3.09,120,1679724980,1679769945
1679790139,701,Mist,280.21,278.44,279.4,281.11,89,2500,2.57,130,1679811236,1679856455
1679792206,701,Mist,280.9,279.26,280.02,282.07,91,1500,2.57,60,1679811234,1679856453
1679793739,701,Mist,281.01,279.39,279.64,282.01,92,4000,2.57,100,1679811236,1679856455
1679795539,741,Fog,280.96,279.33,279.64,282.01,93,800,2.57,80,1679811236,1679856455
1679797678,741,Fog,281.25,279.32,280.16,282.07,93,800,3.09,80,1679811234,1679856453
1679799139,741,Fog,281.15,279.2,280.48,281.66,94,800,3.09,50,1679811236,1679856455
1679801201,741,Fog,281.45,279.56,280.52,282.68,92,600,3.09,30,1679811235,1679856454
1679803094,741,Fog,281.5,279.33,281.11,281.8,92,800,3.6,30,1679811235,1679856454
1679804652,741,Fog,281.61,278.97,281.47,281.8,92,800,4.63,30,1679811235,1679856454
1679806575,701,Mist,281.63,278.58,281.49,281.82,92,4500,5.66,30,1679811234,1679856453
1679808466,803,Clouds,281.48,278.39,281.11,281.8,92,7000,5.66,40,1679811235,1679856454
1679810385,803,Clouds,281.33,278.21,281.11,281.68,92,9000,5.66,40,1679811235,1679856454
1679811405,803,Clouds,281.3,278.17,281.11,281.68,92,9000,5.66,50,1679811235,1679856454
1679813591,803,Clouds,280.98,277.76,280.52,281.68,93,8000,5.66,50,1679811235,1679856454
1679815485,803,Clouds,281.1,278.12,280.54,281.7,92,9000,5.14,40,1679811234,1679856453
1679817101,803,Clouds,281.08,278.09,280.52,281.68,91,10000,5.14,40,1679811235,1679856454
1679818983,803,Clouds,280.94,277.71,280.52,281.68,90,9000,5.66,40,1679811235,1679856454
1679820909,803,Clouds,280.85,277.6,280.54,281.7,90,10000,5.66,40,1679811234,1679856453
1679823009,803,Clouds,280.85,277.8,280.52,281.47,91,10000,5.14,40,1679811235,1679856454
1679824752,803,Clouds,280.87,277.62,280.54,281.49,90,10000,5.66,30,1679811234,1679856453
1679826486,803,Clouds,280.71,277.63,280.38,281.47,90,4000,5.14,20,1679811235,1679856454
1679827803,803,Clouds,280.71,277.85,280.38,281.47,91,4000,4.63,360,1679811235,1679856454
1679830177,300,Drizzle,280.84,277.4,280.4,282.04,92,7000,6.17,10,1679811234,1679856453
1679831539,300,Drizzle,280.44,276.89,279.79,281.99,92,10000,6.17,360,1679811236,1679856455
1679833710,803,Clouds,280.52,276.99,280.4,281.27,90,10000,6.17,20,1679811234,1679856453
1679835329,803,Clouds,280.69,276.86,280.38,282.02,88,10000,7.2,10,1679811235,1679856454
1679836980,803,Clouds,280.94,277.19,280.52,282.02,84,10000,7.2,360,1679811235,1679856454
1679839061,803,Clouds,281.41,278.12,281.11,282.02,81,10000,6.17,20,1679811235,1679856454
1679840539,803,Clouds,281.77,278.58,281.44,282.33,77,10000,6.17,30,1679811236,1679856455
1679841993,803,Clouds,281.88,278.55,281.47,282.22,74,10000,6.69,30,1679811235,1679856454
1679844400,803,Clouds,281.89,278.91,281.49,282.68,74,10000,5.66,30,1679811235,1679856454
1679846286,803,Clouds,282.03,278.74,281.47,282.68,73,10000,6.69,30,1679811235,1679856454
1679847483,803,Clouds,281.78,278.77,281.47,282.68,72,10000,5.66,40,1679811235,1679856454
1679849515,803,Clouds,281.47,278.8,280.54,282.7,72,10000,4.63,60,1679811234,1679856453
1679851686,803,Clouds,281.31,278.6,281.11,281.68,71,10000,4.63,60,1679811235,1679856454
1679853050,803,Clouds,281.07,278.3,280.54,281.7,72,10000,4.63,60,1679811234,1679856453
1679855138,803,Clouds,280.78,278.45,280.52,281.14,73,10000,3.6,30,1679811235,1679856454
1679857196,803,Clouds,280.7,278.36,280.54,280.96,73,10000,3.6,70,1679811234,1679856453
1679858813,803,Clouds,280.5,279.2,280,280.94,75,10000,2.06,20,1679811235,1679856454
1679860685,803,Clouds,280.35,277.65,279.24,280.94,74,10000,4.12,40,1679811235,1679856454
1679862358,801,Clouds,279.69,277.44,278.52,280.38,74,10000,3.09,30,1679811235,1679856454
1679864402,801,Clouds,279.22,277.26,278.33,280.38,74,10000,2.57,20,1679811235,1679856454
1679865862,801,Clouds,277.87,275.66,277.24,278.7,76,10000,2.57,70,1679811234,1679856453
1679867707,800,Clear,278.18,276.03,276.66,279.83,73,10000,2.57,70,1679811235,1679856454
1679869380,800,Clear,278.33,277.25,276.49,279.85,73,10000,1.54,320,1679811234,1679856453
1679871297,800,Clear,277.32,275.49,275.52,279.27,80,10000,2.06,320,1679811235,1679856454
1679873318,800,Clear,276.45,273.97,273.48,279.23,83,10000,2.57,300,1679897489,1679942963
1679875202,800,Clear,275.64,273.01,272.52,278.16,86,10000,2.57,290,1679897489,1679942962
1679876924,800,Clear,275.1,271.92,272.52,277.6,87,10000,3.09,310,1679897489,1679942962
1679878205,800,Clear,274.56,272.27,272.36,277.05,88,10000,2.06,300,1679897489,1679942962
1679880602,800,Clear,274.68,271.87,271.52,277.6,88,10000,2.57,320,1679897489,1679942962
1679882403,800,Clear,274.33,271.46,271.52,277.05,88,10000,2.57,330,1679897489,1679942962
1679884063,800,Clear,273.36,269.82,272.38,275.05,90,10000,3.09,330,1679897487,1679942961
1679885438,800,Clear,273.22,270.03,272.36,275.03,90,10000,2.68,330,1679897489,1679942962
1679887536,800,Clear,273.61,271.16,271.25,276.49,88,10000,2.06,300,1679897489,1679942962
1679888752,800,Clear,273.43,271.65,270.52,275.94,88,10000,1.54,0,1679897489,1679942962
1679891387,800,Clear,273.45,270.41,270.54,275.96,89,10000,2.57,280,1679897487,1679942961
1679893078,800,Clear,273.14,270.61,269.52,275.38,89,10000,2.06,280,1679897489,1679942962
1679894493,801,Clouds,273.03,270.48,270.52,275.38,90,10000,2.06,130,1679897489,1679942962
1679896608,801,Clouds,272.92,270.35,270.52,275.38,88,10000,2.06,130,1679897489,1679942962
1679898152,801,Clouds,272.79,270.2,269.52,275.38,89,10000,2.06,310,1679897489,1679942962
1679900050,801,Clouds,273.25,270.74,269.54,275.96,90,10000,2.06,320,1679897487,1679942961
1679901649,801,Clouds,273.96,271.02,270.54,276.51,87,10000,2.57,360,1679897487,1679942961
1679903891,801,Clouds,276.02,273.97,272.54,278.18,87,10000,2.06,360,1679897487,1679942961
1679905462,801,Clouds,277.22,274.89,274.03,279.27,84,10000,2.57,100,1679897489,1679942962
1679907487,802,Clouds,278.82,276.07,277.22,280.94,82,10000,3.6,90,1679897489,1679942962
1679909269,803,Clouds,280.01,277.83,279.24,280.58,74,10000,3.09,60,1679897489,1679942962
1679910925,803,Clouds,280.48,278.4,279.68,280.94,72,10000,3.09,90,1679897489,1679942962
1679912601,802,Clouds,281.07,278.81,280.38,282.36,71,10000,3.6,90,1679897489,1679942962
1679914518,803,Clouds,281.98,279.92,281.47,282.91,70,10000,3.6,110,1679897489,1679942962
1679916487,803,Clouds,282.16,279.93,280.94,283.33,69,10000,4.02,83,1679897489,1679942962
1679918384,803,Clouds,282.43,280.46,281.47,284.03,70,10000,3.6,120,1679897489,1679942962
1679920187,803,Clouds,282.72,280.35,280.91,283.89,70,10000,4.63,110,1679897489,1679942962
1679921684,803,Clouds,282.53,279.91,281.49,283.38,71,10000,5.14,130,1679897487,1679942961
1679923046,803,Clouds,282.96,280.26,281.25,283.92,69,10000,5.66,130,1679897489,1679942962
1679925272,803,Clouds,283.39,282.25,281.25,284.58,68,10000,5.36,130,1679897489,1679942962
